Category URL,Category Title,Product Count,Product URL,Product Title
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-1999-2003-ford-powerstroke-73l.html,Cold Air Intake for 1999-2003 Ford Powerstroke 7.3L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-2003-2007-ford-powerstroke-60l.html,Sinister Diesel Cold Air Intake for 2003-2007 Ford Powerstroke 6.0L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-2008-2010-ford-powerstroke-64l.html,Cold Air Intake for 2008-2010 Ford Powerstroke 6.4L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-2011-2016-ford-powerstroke-67l.html,Sinister Diesel Cold Air Intake for 2011-2016 Ford 6.7L Powerstroke F250 F350 F450
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-2017-2019-ford-powerstroke-67l.html,Sinister Diesel Cold Air Intake for 2017-2019 Ford Powerstroke 6.7L F250 F350 F450
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-side-charge-pipe-for-2003-2007-ford-powerstroke-60l.html,Cold Side Charge Pipe for 2003-2007 Ford Powerstroke 6.0L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-side-charge-pipe-for-2008-2010-ford-powerstroke-64l.html,Cold Side Charge Pipe for 2008-2010 Ford Powerstroke 6.4L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-side-charge-pipe-for-2011-2016-ford-powerstroke-67l.html,Sinister Diesel Cold Side Charge Pipe for 2011-2016 Ford Powerstroke 6.7L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-cold-side-charge-pipe-for-2017-ford-powerstroke-67l.html,Sinister Diesel Cold Side Charge Pipe for 2017-2026 Ford Powerstroke 6.7L
https://sinisterdiesel.com/954746_ford_powerstroke,Ford Powerstroke - Powerstroke Diesel Truck Parts Online,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-w-cat-for-1999-2003-ford-powerstroke-73l.html,Coolant Filtration System (w/ CAT) for 1999-2003 Ford Powerstroke 7.3L
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-w-wix-for-2020-2021-gm-duramax-l5p-66l.html,Coolant Filtration System (w/ Wix) for 2011-2016 GM Duramax 6.6L LML
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-w-wix-for-2011-2016-gm-duramax-66l-lml.html,Coolant Filtration System (w/ Wix) for 2011-2016 GM Duramax 6.6L LML
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-intake-bridge-hot-side-charge-pipe-kit-for-2011-2016-gm-duramax-66l-lml.html,Intake Bridge & Hot Side Charge Pipe Kit for 2011-2016 GM Duramax 6.6L LML
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-welded-water-pump-for-2001-2005-duramax-lb7-lly.html,"""Welded"" Water Pump for 2001-2005 Duramax LB7 / LLY"
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-welded-water-pump-for-2006-2016-duramax-lbz-lmm-lml.html,"""Welded"" Water Pump for 2006-2016 Duramax LBZ / LMM / LML"
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-cat-fuel-filter-adapter-for-2001-2016-gm-duramax-66l.html,CAT Fuel Filter Adapter for 2001-2016 GM Duramax 6.6L
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-2001-2004-chevygmc-duramax-66l-lb7.html,Cold Air Intake for 2001-2004 Chevy/GMC Duramax 6.6L LB7
